,number_week,ISO3,artist_individual,artist_genre,true_streams
27512,20211021,IND,Asees Kaur,filmi,1426587.0
27513,20211021,IND,Jubin Nautiyal,hare krishna,1426587.0
27514,20211021,IND,Tanishk Bagchi,desi pop,1426587.0
27515,20211021,IND,Doja Cat,pop,1362165.0
27516,20211021,IND,Anvita Dutt,0,1042249.5
27517,20211021,IND,B Praak,desi pop,1042249.5
27518,20211021,IRL,Adele,uk pop,1387829.0
27519,20211021,IRL,Ed Sheeran,uk pop,402708.0
27520,20211021,IRL,Ed Sheeran,pop,316346.0
27521,20211021,IRL,Lil Nas X,pop,276529.0
27522,20211021,IRL,Adele,pop soul,246434.0
27523,20211021,IRL,Glass Animals,gauze pop,235973.0
27524,20211021,IRL,Justin Bieber,canadian pop,170953.0
27525,20211021,IRL,The Kid LAROI,australian hip hop,170953.0
27526,20211021,IRL,Dua Lipa,uk pop,147956.33333333334
27527,20211021,IRL,Elton John,glam rock,147956.33333333334
27528,20211021,IRL,PNAU,aussietronica,147956.33333333334
27529,20211021,ISL,Birnir,icelandic pop,193359.5
27530,20211021,ISL,Adele,pop soul,78903.0
27531,20211021,ISL,Birnir,icelandic hip hop,36354.0
27532,20211021,ISL,Krabba Mane,icelandic hip hop,23682.0
27533,20211021,ISL,Aron Can,icelandic hip hop,19883.5
27534,20211021,ISL,Jack Harlow,deep underground hip hop,16302.5
27535,20211021,ISL,Lil Nas X,pop,16302.5
27536,20211021,ISL,Justin Bieber,pop,15872.0
27537,20211021,ISL,The Kid LAROI,australian hip hop,15872.0
27538,20211021,ISR,CKay,afro r&b,168089.0
27539,20211021,ISR,Adele,pop,162414.0
27540,20211021,ISR,Omer Adam,israeli mediterranean,159366.0
27541,20211021,ISR,Ed Sheeran,uk pop,139087.0
27542,20211021,ISR,Glass Animals,indietronica,132027.0
27543,20211021,ISR,Narkis,israeli pop,131092.0
27544,20211021,ISR,Jack Harlow,rap,98344.5
27545,20211021,ISR,Lil Nas X,lgbtq+ hip hop,98344.5
27546,20211021,ISR,Netta,eurovision,91899.0
27547,20211021,ISR,Static & Ben El,jewish pop,91899.0
27548,20211021,ISR,Justin Bieber,pop,89445.5
27549,20211021,ITA,BLANCO,italian pop,7358658.5
27550,20211021,ITA,Sfera Ebbasta,italian pop,4958037.0
27551,20211021,ITA,Salmo,rap sardegna,2589088.0
27552,20211021,ITA,Adele,uk pop,2130963.0
27553,20211021,ITA,Madame,italian hip hop,1109798.5
27554,20211021,ITA,Feid,trap latino,919866.5
27555,20211021,ITA,Sfera Ebbasta,trap italiana,919866.5
27556,20211021,ITA,Shablo,italian hip hop,834719.5
27557,20211021,ITA,chiello,italian indie pop,834719.5
27558,20211021,JPN,BTS,k-pop,2797969.0
27559,20211021,JPN,back number,j-rock,1424155.0
27560,20211021,JPN,Yuuri,japanese teen pop,1420466.0
27561,20211021,JPN,Fujii Kaze,japanese teen pop,1336380.0
27562,20211021,JPN,Official HIGE DANdism,j-pop,1318388.0
27563,20211021,JPN,BTS,k-pop boy group,1277778.0
27564,20211021,JPN,YOASOBI,j-pop,1166296.0
27565,20211021,JPN,Justin Bieber,canadian pop,597369.0
27566,20211021,JPN,The Kid LAROI,australian hip hop,597369.0
27567,20211021,JPN,MAISONdes,j-pop,374475.6666666667
27568,20211021,JPN,asmi,japanese teen pop,374475.6666666667
27569,20211021,KOR,BTS,k-pop boy group,161310.5
27570,20211021,KOR,aespa,k-pop girl group,148669.0
27571,20211021,KOR,Adele,uk pop,88133.0
27572,20211021,KOR,IU,k-pop,81784.0
27573,20211021,KOR,Coldplay,pop,53631.5
27574,20211021,KOR,Ed Sheeran,uk pop,48151.0
27575,20211021,KOR,Ed Sheeran,pop,46625.0
27576,20211021,KOR,Justin Bieber,pop,44639.5
27577,20211021,KOR,The Kid LAROI,australian hip hop,44639.5
27578,20211021,LTU,Ed Sheeran,uk pop,71988.0
27579,20211021,LTU,Adele,pop,65983.0
27580,20211021,LTU,Glass Animals,shiver pop,46378.0
27581,20211021,LTU,Doja Cat,pop,34183.0
27582,20211021,LTU,Måneskin,italian pop,32666.0
27583,20211021,LTU,Måneskin,indie rock italiano,30671.0
27584,20211021,LTU,Dua Lipa,dance pop,22217.0
27585,20211021,LTU,Elton John,glam rock,22217.0
27586,20211021,LTU,PNAU,alternative dance,22217.0
27587,20211021,LTU,Jack Harlow,kentucky hip hop,21031.0
27588,20211021,LTU,Lil Nas X,lgbtq+ hip hop,21031.0
27589,20211021,LUX,Adele,pop,40087.0
27590,20211021,LUX,Farruko,trap latino,24220.0
27591,20211021,LUX,Glass Animals,gauze pop,23565.0
27592,20211021,LUX,CKay,afro r&b,22676.0
27593,20211021,LUX,Ed Sheeran,uk pop,20594.0
27594,20211021,LUX,Ed Sheeran,pop,19667.0
27595,20211021,LUX,Doja Cat,pop,16293.0
27596,20211021,LUX,Justin Bieber,pop,12740.5
27597,20211021,LUX,The Kid LAROI,australian hip hop,12740.5
27598,20211021,LUX,Jack Harlow,kentucky hip hop,11554.5
27599,20211021,LUX,Lil Nas X,lgbtq+ hip hop,11554.5
27600,20211021,LVA,Adele,pop,44290.0
27601,20211021,LVA,Glass Animals,indietronica,34159.0
27602,20211021,LVA,Oliver Tree,alternative hip hop,25952.0
27603,20211021,LVA,Doja Cat,dance pop,22996.0
27604,20211021,LVA,Måneskin,indie rock italiano,22860.0
27605,20211021,LVA,LISA,k-pop,22666.0
27606,20211021,LVA,Jack Harlow,rap,16593.5
27607,20211021,LVA,Lil Nas X,lgbtq+ hip hop,16593.5
27608,20211021,LVA,Justin Bieber,pop,15386.5
27609,20211021,LVA,The Kid LAROI,australian hip hop,15386.5
27610,20211021,LVA,Samanta Tina,eurovision,11340.5
27611,20211021,MAR,Draganov,moroccan pop,232808.0
27612,20211021,MAR,ElGrandeToto,rap maroc,90026.0
27613,20211021,MAR,Inkonnu,rap maroc,88515.0
27614,20211021,MAR,kouz1,moroccan pop,86640.0
27615,20211021,MAR,Adele,pop,77305.0
27616,20211021,MAR,Snor,moroccan pop,76737.0
27617,20211021,MAR,Vargas,moroccan pop,76027.0
27618,20211021,MAR,Draganov,rap maroc,73629.0
27619,20211021,MAR,Tagne,rap maroc,71340.0
27620,20211021,MAR,CKay,afro r&b,70105.0
27621,20211021,MAR,ElGrandeToto,arabic hip hop,70105.0
27622,20211021,MEX,Bad Bunny,reggaeton,6896318.5
27623,20211021,MEX,Calibre 50,musica mexicana,3918019.0
27624,20211021,MEX,Adele,pop soul,3773113.0
27625,20211021,MEX,Farruko,latin hip hop,3619983.0
27626,20211021,MEX,Rauw Alejandro,trap latino,3552038.0
27627,20211021,MEX,Grupo Firme,musica mexicana,3074129.0
27628,20211021,MEX,Marca MP,nueva musica mexicana,2852892.0
27629,20211021,MEX,Camilo,colombian pop,1557547.0
27630,20211021,MEX,Evaluna Montaner,pop venezolano,1557547.0
27631,20211021,MEX,Julieta Venegas,rock en espanol,1547181.0
27632,20211021,MEX,Tainy,reggaeton,1547181.0
27633,20211021,MYS,LISA,k-pop,827260.0
27634,20211021,MYS,Adele,uk pop,791397.0
27635,20211021,MYS,LeeHi,k-pop,442785.0
27636,20211021,MYS,Jamie Miller,pop soul,314790.0
27637,20211021,MYS,Madison Beer,uk pop,283968.0
27638,20211021,MYS,dhruv,nyc pop,255574.0
27639,20211021,MYS,Justin Bieber,canadian pop,220970.0
27640,20211021,MYS,The Kid LAROI,australian hip hop,220970.0
27641,20211021,MYS,BTS,k-pop boy group,169739.0
27642,20211021,MYS,Coldplay,pop,169739.0
27643,20211021,MYS,Jack Harlow,kentucky hip hop,152323.5
27644,20211021,NIC,Bad Bunny,latin,66342.66666666666
27645,20211021,NIC,Bad Bunny,trap latino,54325.0
27646,20211021,NIC,Adele,british soul,49507.0
27647,20211021,NIC,Farruko,latin hip hop,36657.0
27648,20211021,NIC,Rauw Alejandro,puerto rican pop,30277.0
27649,20211021,NIC,Maluma,latin,30169.0
27650,20211021,NIC,Aventura,latin pop,20431.5
27651,20211021,NIC,Julieta Venegas,rock en espanol,17084.0
27652,20211021,NIC,Tainy,latin hip hop,17084.0
27653,20211021,NIC,Jhay Cortez,latin,16717.5
27654,20211021,NIC,Mora,reggaeton,12109.666666666666
27655,20211021,NLD,Adele,pop soul,2775360.0
27656,20211021,NLD,Farruko,reggaeton,1868062.0
27657,20211021,NLD,Bilal Wahib,dutch pop,1553332.0
27658,20211021,NLD,Glass Animals,shiver pop,1451492.0
27659,20211021,NLD,Donnie,dutch hip hop,823102.0
27660,20211021,NLD,Rene Froger,dutch rock,823102.0
27661,20211021,NLD,Justin Bieber,canadian pop,660651.0
27662,20211021,NLD,The Kid LAROI,australian hip hop,660651.0
27663,20211021,NLD,Sevn Alias,dutch hip hop,658957.0
27664,20211021,NLD,Sigourney K,dutch rap pop,658957.0
27665,20211021,NLD,Calum Scott,uk pop,596370.5
27666,20211021,NOR,Adele,pop soul,1406324.0
27667,20211021,NOR,Glass Animals,gauze pop,645971.0
27668,20211021,NOR,Ed Sheeran,uk pop,601460.0
27669,20211021,NOR,CKay,afro r&b,505399.0
27670,20211021,NOR,Ed Sheeran,pop,471685.0
27671,20211021,NOR,Lil Nas X,pop,439191.0
27672,20211021,NOR,Justin Bieber,canadian pop,277626.0
27673,20211021,NOR,The Kid LAROI,australian hip hop,277626.0
27674,20211021,NOR,Calum Scott,neo mellow,227665.5
27675,20211021,NOR,Lost Frequencies,pop,227665.5
27676,20211021,NOR,Kygo,pop,221292.0
27677,20211021,NZL,Adele,british soul,638490.0
27678,20211021,NZL,Ed Sheeran,pop,415599.0
27679,20211021,NZL,Glass Animals,shiver pop,220726.0
27680,20211021,NZL,Doja Cat,dance pop,181046.0
27681,20211021,NZL,CKay,afro r&b,173343.0
27682,20211021,NZL,Jack Harlow,kentucky hip hop,137224.0
27683,20211021,NZL,Lil Nas X,lgbtq+ hip hop,137224.0
27684,20211021,NZL,Justin Bieber,pop,136416.0
27685,20211021,NZL,The Kid LAROI,australian hip hop,136416.0
27686,20211021,NZL,Dua Lipa,pop,107288.33333333333
27687,20211021,NZL,Elton John,mellow gold,107288.33333333333
27688,20211021,PAN,Bad Bunny,trap latino,154415.5
27689,20211021,PAN,Rauw Alejandro,trap latino,143760.0
27690,20211021,PAN,Adele,british soul,87115.0
27691,20211021,PAN,Farruko,latin,86703.0
27692,20211021,PAN,Bad Bunny,latin,75072.66666666667
27693,20211021,PAN,Aventura,bachata,46726.5
27694,20211021,PAN,Julieta Venegas,pop,42496.333333333336
27695,20211021,PAN,Tainy,trap latino,42496.333333333336
27696,20211021,PAN,Anuel AA,latin,35829.5
27697,20211021,PAN,Jhay Cortez,trap latino,35829.5
27698,20211021,PAN,Mora,latin,32576.333333333332
27699,20211021,PER,Bad Bunny,reggaeton,885358.5
27700,20211021,PER,Rauw Alejandro,trap latino,759592.3333333334
27701,20211021,PER,Maluma,latin,710627.0
27702,20211021,PER,Farruko,latin,527798.0
27703,20211021,PER,Camilo,reggaeton colombiano,394035.0
27704,20211021,PER,Evaluna Montaner,pop venezolano,394035.0
27705,20211021,PER,LIT killah,trap latino,286762.5
27706,20211021,PER,Tiago PZK,trap argentino,286762.5
27707,20211021,PER,J Balvin,reggaeton,272944.5
27708,20211021,PER,Maria Becerra,latin pop,272944.5
27709,20211021,PER,Aventura,latin pop,254839.5
27710,20211021,PHL,Arthur Nery,opm,5065338.0
27711,20211021,PHL,Adele,uk pop,2884865.0
27712,20211021,PHL,NOBITA,opm,2035456.0
27713,20211021,PHL,Adie,opm,1769139.0
27714,20211021,PHL,LISA,k-pop,1680922.0
27715,20211021,PHL,Jamie Miller,pop soul,1516307.0
27716,20211021,PHL,dhruv,nyc pop,1376745.0
27717,20211021,PHL,BTS,k-pop,888465.5
27718,20211021,PHL,Coldplay,permanent wave,888465.5
27719,20211021,PHL,Justin Bieber,pop,840585.0
27720,20211021,PHL,The Kid LAROI,australian hip hop,840585.0
27721,20211021,POL,Mata,polish trap,4355274.333333333
27722,20211021,POL,Trooh Hippi,0,1424173.0
27723,20211021,POL,Sobel,polish pop,1348847.0
27724,20211021,POL,sanah,polish pop,1348847.0
27725,20211021,POL,Mata,polish hip hop,1089323.3333333333
27726,20211021,POL,Kizo,polish trap,1078336.0
27727,20211021,POL,Adele,british soul,986011.0
27728,20211021,POL,Pedro,0,756525.3333333333
27729,20211021,POL,francis,0,756525.3333333333
27730,20211021,POL,Malik Montana,polish trap,515239.3333333333
27731,20211021,POL,Quebonafide,polish hip hop,515239.3333333333
27732,20211021,PRT,Adele,pop,354148.0
27733,20211021,PRT,Farruko,latin,296432.0
27734,20211021,PRT,CKay,afro r&b,247579.0
27735,20211021,PRT,Luan Santana,sertanejo pop,215165.0
27736,20211021,PRT,Matuê,r&b brasileiro,209954.0
27737,20211021,PRT,Glass Animals,indietronica,205188.0
27738,20211021,PRT,Doja Cat,dance pop,193280.0
27739,20211021,PRT,Jack Harlow,kentucky hip hop,149960.5
27740,20211021,PRT,Lil Nas X,lgbtq+ hip hop,149960.5
27741,20211021,PRT,Justin Bieber,pop,112645.5
27742,20211021,PRT,The Kid LAROI,australian hip hop,112645.5
27743,20211021,PRY,Bad Bunny,trap latino,395707.3333333333
27744,20211021,PRY,Bad Bunny,reggaeton,386158.1666666666
27745,20211021,PRY,Farruko,latin,261161.0
27746,20211021,PRY,Maluma,latin,238191.0
27747,20211021,PRY,Aventura,tropical,168161.5
27748,20211021,PRY,Julieta Venegas,latin pop,144595.66666666666
27749,20211021,PRY,Tainy,latin,144595.66666666666
27750,20211021,PRY,LIT killah,argentine hip hop,121386.0
27751,20211021,PRY,Tiago PZK,trap argentino,121386.0
27752,20211021,PRY,Anuel AA,latin,119892.5
27753,20211021,PRY,Jhay Cortez,reggaeton,119892.5
27754,20211021,ROU,Adele,pop,103967.0
27755,20211021,ROU,LISA,k-pop,80995.0
27756,20211021,ROU,Petre Stefan,romanian trap,76800.5
27757,20211021,ROU,YNY Sebi,romanian trap,76800.5
27758,20211021,ROU,Glass Animals,shiver pop,71671.0
27759,20211021,ROU,Doja Cat,pop,68388.0
27760,20211021,ROU,Ed Sheeran,pop,62322.0
27761,20211021,ROU,Jack Harlow,deep underground hip hop,44537.0
27762,20211021,ROU,Lil Nas X,pop,44537.0
27763,20211021,ROU,Manele Mentolate,0,35367.0
27764,20211021,ROU,Tzanca Uraganu,manele,35367.0
27765,20211021,SAU,Adele,pop,135414.0
27766,20211021,SAU,Yasser Abd El Wahab,0,115020.0
27767,20211021,SAU,LISA,k-pop,103631.0
27768,20211021,SAU,Wawi,0,101738.0
27769,20211021,SAU,CKay,afro r&b,72700.0
27770,20211021,SAU,Tom Odell,pop,68737.0
27771,20211021,SAU,Glass Animals,shiver pop,66141.0
27772,20211021,SAU,Doja Cat,pop,63796.0
27773,20211021,SAU,Jack Harlow,deep underground hip hop,62432.0
27774,20211021,SAU,Lil Nas X,pop,62432.0
27775,20211021,SAU,Justin Bieber,pop,57218.0
27776,20211021,SGP,Adele,pop soul,595622.0
27777,20211021,SGP,LISA,k-pop,494644.0
27778,20211021,SGP,Ed Sheeran,pop,434269.0
27779,20211021,SGP,Glass Animals,indietronica,211101.0
27780,20211021,SGP,Justin Bieber,canadian pop,189818.0
27781,20211021,SGP,Justin Bieber,pop,184635.0
27782,20211021,SGP,The Kid LAROI,australian hip hop,184635.0
27783,20211021,SGP,BTS,k-pop,136211.0
27784,20211021,SGP,Coldplay,permanent wave,136211.0
27785,20211021,SGP,Jack Harlow,kentucky hip hop,118281.0
27786,20211021,SGP,Lil Nas X,lgbtq+ hip hop,118281.0
27787,20211021,SLV,Bad Bunny,trap latino,142169.16666666666
27788,20211021,SLV,Bad Bunny,latin,141550.0
27789,20211021,SLV,Adele,pop soul,94377.0
27790,20211021,SLV,Rauw Alejandro,puerto rican pop,87712.0
27791,20211021,SLV,Maluma,trap latino,83390.0
27792,20211021,SLV,Farruko,trap latino,83142.0
27793,20211021,SLV,Bad Bunny,reggaeton,71700.16666666667
27794,20211021,SLV,Aventura,bachata,58189.5
27795,20211021,SLV,Julieta Venegas,rock en espanol,54920.0
27796,20211021,SLV,Tainy,reggaeton,54920.0
27797,20211021,SLV,Jhay Cortez,reggaeton,40469.5
27798,20211021,SVK,Adele,british soul,80803.0
27799,20211021,SVK,Glass Animals,gauze pop,76293.0
27800,20211021,SVK,LISA,k-pop,65538.0
27801,20211021,SVK,Gleb,czsk hip hop,63979.66666666667
27802,20211021,SVK,Ed Sheeran,pop,58510.0
27803,20211021,SVK,Jack Harlow,kentucky hip hop,38851.5
27804,20211021,SVK,Lil Nas X,lgbtq+ hip hop,38851.5
27805,20211021,SVK,Justin Bieber,pop,38254.0
27806,20211021,SVK,The Kid LAROI,australian hip hop,38254.0
27807,20211021,SVK,Separ,czsk hip hop,37028.0
27808,20211021,SVK,Calum Scott,uk pop,35871.0
27809,20211021,SWE,Adele,british soul,2108353.0
27810,20211021,SWE,Ed Sheeran,uk pop,1211621.0
27811,20211021,SWE,Ant Wan,swedish drill,945331.0
27812,20211021,SWE,Sarettii,swedish hip hop,925171.0
27813,20211021,SWE,Ed Sheeran,pop,887467.0
27814,20211021,SWE,Hov1,swedish pop rap,799285.0
27815,20211021,SWE,Victor Leksell,swedish idol pop,765747.0
27816,20211021,SWE,Glass Animals,gauze pop,694945.0
27817,20211021,SWE,Justin Bieber,pop,469500.0
27818,20211021,SWE,The Kid LAROI,australian hip hop,469500.0
27819,20211021,SWE,Calum Scott,uk pop,353344.5
27820,20211021,THA,LISA,k-pop,1017929.0
27821,20211021,THA,NONT TANONT,thai pop,481018.0
27822,20211021,THA,Adele,pop,438785.0
27823,20211021,THA,aespa,k-pop girl group,297704.0
27824,20211021,THA,Urworld,thai pop rap,285130.0
27825,20211021,THA,PUNYARB,thai pop rap,278234.0
27826,20211021,THA,BTS,k-pop,177108.0
27827,20211021,THA,Coldplay,pop,177108.0
27828,20211021,THA,Justin Bieber,pop,140939.5
27829,20211021,THA,The Kid LAROI,australian hip hop,140939.5
27830,20211021,THA,MILLI,0,133886.5
27831,20211021,TUR,UZI,turkish trap,3717144.0
27832,20211021,TUR,Lvbel C5,turkce drill,3220504.5
27833,20211021,TUR,Batuflex,turkish trap,3179225.5
27834,20211021,TUR,EDIS,turkish pop,1930447.0
27835,20211021,TUR,Sefo,turkish trap,1845708.0
27836,20211021,TUR,Emir Can İğrek,turkish alt pop,1419330.0
27837,20211021,TUR,Ezhel,turkish trap,1401290.0
27838,20211021,TUR,Ayaz Erdoğan,turkish trap pop,1027823.5
27839,20211021,TUR,Mengelez,0,1027823.5
27840,20211021,TWN,Adele,pop soul,485609.0
27841,20211021,TWN,EggPlantEgg,taiwanese indie,227692.0
27842,20211021,TWN,Ed Sheeran,uk pop,213050.0
27843,20211021,TWN,告五人,taiwan indie,206913.0
27844,20211021,TWN,张远,chinese viral pop,194550.0
27845,20211021,TWN,Ren Ran,mainland chinese pop,193272.0
27846,20211021,TWN,理想混蛋,mandopop,187486.0
27847,20211021,TWN,Crowd Lu,taiwan singer-songwriter,185242.0
27848,20211021,TWN,Justin Bieber,pop,160204.0
27849,20211021,TWN,The Kid LAROI,australian hip hop,160204.0
27850,20211021,TWN,BTS,k-pop,109320.0
27851,20211021,UKR,GONE.Fludd,russian trap,195649.0
27852,20211021,UKR,quiizzzmeow,russian hyperpop,140820.0
27853,20211021,UKR,Egor Kreed,russian pop,109397.0
27854,20211021,UKR,INSTASAMKA,zhenskiy rep,100821.0
27855,20211021,UKR,DVRST,0,94112.0
27856,20211021,UKR,Eldzhey,russian dance,53923.0
27857,20211021,UKR,Poshlaya Molly,russian electronic,53923.0
27858,20211021,UKR,Skryptonite,russian trap,49233.0
27859,20211021,UKR,Райда,0,49233.0
27860,20211021,UKR,Jack Harlow,rap,47901.5
27861,20211021,UKR,Lil Nas X,pop,47901.5
27862,20211021,URY,Marama,cumbia pop,132233.0
27863,20211021,URY,Tiago PZK,trap argentino,127517.0
27864,20211021,URY,Maria Becerra,pop argentino,121959.0
27865,20211021,URY,Maria Becerra,latin pop,117999.5
27866,20211021,URY,Farruko,trap latino,110318.0
27867,20211021,URY,Emilia,pop argentino,71752.5
27868,20211021,URY,Mau y Ricky,pop venezolano,68046.0
27869,20211021,URY,Becky G,latin viral pop,67804.5
27870,20211021,URY,LIT killah,trap triste,55764.5
27871,20211021,URY,Rusherking,trap argentino,53913.0
27872,20211021,URY,J Balvin,reggaeton,50195.0
27873,20211021,USA,Adele,british soul,20462767.0
27874,20211021,USA,Glass Animals,indietronica,6805628.0
27875,20211021,USA,Doja Cat,dance pop,5513620.0
27876,20211021,USA,Olivia Rodrigo,pop,5240030.0
27877,20211021,USA,Jack Harlow,kentucky hip hop,4523937.0
27878,20211021,USA,Lil Nas X,pop,4523937.0
27879,20211021,USA,Justin Bieber,pop,4012878.5
27880,20211021,USA,The Kid LAROI,australian hip hop,4012878.5
27881,20211021,USA,21 Savage,trap,2377494.0
27882,20211021,USA,Drake,toronto rap,2377494.0
27883,20211021,USA,Project Pat,gangster rap,2377494.0
27884,20211021,VNM,Adele,pop,473784.0
27885,20211021,VNM,LISA,k-pop,378721.0
27886,20211021,VNM,Sơn Tùng M-TP,v-pop,335070.0
27887,20211021,VNM,BTS,k-pop boy group,314715.0
27888,20211021,VNM,BTS,k-pop,197925.0
27889,20211021,VNM,Coldplay,permanent wave,150632.0
27890,20211021,VNM,LeeHi,k-pop,146550.0
27891,20211021,VNM,Justin Bieber,pop,109622.0
27892,20211021,VNM,The Kid LAROI,australian hip hop,109622.0
27893,20211021,ZAF,Adele,british soul,429149.0
27894,20211021,ZAF,Ed Sheeran,uk pop,124366.0
27895,20211021,ZAF,DJ Maphorisa,amapiano,109823.9
27896,20211021,ZAF,Glass Animals,indietronica,104949.0
27897,20211021,ZAF,Justin Bieber,pop,71284.0
27898,20211021,ZAF,The Kid LAROI,australian hip hop,71284.0
27899,20211021,ZAF,Ami Faku,south african alternative,69581.33333333333
27900,20211021,ZAF,Kabza De Small,afro soul,69581.33333333333
27901,20211021,ZAF,Jack Harlow,rap,58438.0
27902,20211021,ZAF,Lil Nas X,pop,58438.0
27903,20211021,ZAF,Busta 929,south african pop,53427.5
27904,20211028,ARE,Adele,british soul,94539.0
27905,20211028,ARE,CKay,afro r&b,79023.0
27906,20211028,ARE,LISA,k-pop,64218.0
27907,20211028,ARE,Glass Animals,shiver pop,61680.0
27908,20211028,ARE,Doja Cat,pop,60750.0
27909,20211028,ARE,Justin Bieber,canadian pop,44512.5
27910,20211028,ARE,The Kid LAROI,australian hip hop,44512.5
27911,20211028,ARE,Jack Harlow,deep underground hip hop,39581.5
27912,20211028,ARE,Lil Nas X,lgbtq+ hip hop,39581.5
27913,20211028,ARE,Swedish House Mafia,pop dance,31808.0
27914,20211028,ARE,The Weeknd,canadian pop,31808.0
27915,20211028,ARG,Tiago PZK,trap argentino,3106502.0
27916,20211028,ARG,Maria Becerra,latin pop,2065190.0
27917,20211028,ARG,Emilia,pop argentino,1917231.0
27918,20211028,ARG,Kaleb Di Masi,rkt,1350696.2
27919,20211028,ARG,Rusherking,trap argentino,1209070.5
27920,20211028,ARG,Trueno,trap latino,1078825.5
27921,20211028,ARG,Becky G,reggaeton,984491.5
27922,20211028,ARG,Maria Becerra,pop argentino,984491.5
27923,20211028,ARG,LIT killah,argentine hip hop,923975.5
27924,20211028,ARG,DJ Tao,cumbia 420,904158.0
27925,20211028,ARG,Mau y Ricky,latin pop,856119.5
27926,20211028,AUS,Ed Sheeran,pop,2579899.0
27927,20211028,AUS,Adele,pop,2107801.0
27928,20211028,AUS,Lil Nas X,pop,1694000.5
27929,20211028,AUS,Glass Animals,indietronica,1416707.0
27930,20211028,AUS,Olivia Rodrigo,pop,963675.0
27931,20211028,AUS,Justin Bieber,pop,899382.0
27932,20211028,AUS,The Kid LAROI,australian hip hop,899382.0
27933,20211028,AUS,Jack Harlow,deep underground hip hop,669006.5
27934,20211028,AUS,Dua Lipa,pop,577429.3333333334
27935,20211028,AUS,Elton John,glam rock,577429.3333333334
27936,20211028,AUS,PNAU,aussietronica,577429.3333333334
27937,20211028,AUT,RAF Camora,german hip hop,253435.0
27938,20211028,AUT,Adele,pop,232760.0
27939,20211028,AUT,Glass Animals,shiver pop,230961.0
27940,20211028,AUT,Ed Sheeran,pop,197177.0
27941,20211028,AUT,Ed Sheeran,uk pop,151475.0
27942,20211028,AUT,LISA,k-pop,150520.0
27943,20211028,AUT,Justin Bieber,pop,110152.5
27944,20211028,AUT,The Kid LAROI,australian hip hop,110152.5
27945,20211028,AUT,Calum Scott,neo mellow,94675.5
27946,20211028,AUT,Lost Frequencies,pop dance,94675.5
27947,20211028,AUT,Jack Harlow,rap,93734.5
27948,20211028,BEL,Adele,uk pop,544701.0
27949,20211028,BEL,Farruko,latin hip hop,495259.0
27950,20211028,BEL,Glass Animals,shiver pop,435870.0
27951,20211028,BEL,Angèle,belgian pop,393626.0
27952,20211028,BEL,Stromae,belgian pop,344655.0
27953,20211028,BEL,Ed Sheeran,pop,330185.0
27954,20211028,BEL,CKay,afro r&b,319090.0
27955,20211028,BEL,Justin Bieber,pop,208956.5
27956,20211028,BEL,The Kid LAROI,australian hip hop,208956.5
27957,20211028,BEL,Calum Scott,pop,178187.5
27958,20211028,BEL,Lost Frequencies,pop dance,178187.5
27959,20211028,BGR,Ed Sheeran,pop,48510.0
27960,20211028,BGR,LISA,k-pop,33505.0
27961,20211028,BGR,Adele,british soul,28192.0
27962,20211028,BGR,Glass Animals,gauze pop,28100.0
27963,20211028,BGR,Doja Cat,dance pop,22959.0
27964,20211028,BGR,Swedish House Mafia,edm,19504.0
27965,20211028,BGR,The Weeknd,pop,19504.0
27966,20211028,BGR,Jack Harlow,kentucky hip hop,18697.0
27967,20211028,BGR,Lil Nas X,pop,18697.0
27968,20211028,BGR,Justin Bieber,canadian pop,13278.0
27969,20211028,BGR,The Kid LAROI,australian hip hop,13278.0
27970,20211028,BOL,Bad Bunny,reggaeton,221790.5
27971,20211028,BOL,Maluma,trap latino,143976.0
27972,20211028,BOL,Farruko,latin hip hop,106441.0
27973,20211028,BOL,Rauw Alejandro,puerto rican pop,97370.0
27974,20211028,BOL,Camilo,colombian pop,53708.0
27975,20211028,BOL,Evaluna Montaner,pop venezolano,53708.0
27976,20211028,BOL,LIT killah,trap latino,52758.0
27977,20211028,BOL,Tiago PZK,trap argentino,52758.0
27978,20211028,BOL,Julieta Venegas,pop,51166.0
27979,20211028,BOL,Tainy,reggaeton,51166.0
27980,20211028,BOL,Aventura,latin,50291.5
27981,20211028,BRA,Henrique & Juliano,sertanejo universitario,6764532.0
27982,20211028,BRA,Gusttavo Lima,sertanejo,5375936.0
27983,20211028,BRA,PEDRO SAMPAIO,funk carioca,4840458.0
27984,20211028,BRA,Zé Neto & Cristiano,sertanejo universitario,4785955.0
27985,20211028,BRA,Felipe Amorim,arrochadeira,4359162.0
27986,20211028,BRA,João Gomes,arrocha,4334370.0
27987,20211028,BRA,Avine Vinny,sertanejo pop,3695960.5
27988,20211028,BRA,Matheus Fernandes,sertanejo pop,3695960.5
27989,20211028,BRA,Marcynho Sensação,arrocha,2850065.0
27990,20211028,BRA,Zé Felipe,arrochadeira,2850065.0
27991,20211028,BRA,DJ PH DA SERRA,funk mtg,1756585.6666666667
27992,20211028,CAN,Adele,british soul,2309378.0
27993,20211028,CAN,Glass Animals,indietronica,1256013.0
27994,20211028,CAN,Ed Sheeran,uk pop,1079922.0
27995,20211028,CAN,Ed Sheeran,pop,1011509.0
27996,20211028,CAN,Lil Nas X,pop,862587.0
27997,20211028,CAN,Jack Harlow,deep underground hip hop,717152.5
27998,20211028,CAN,Lil Nas X,lgbtq+ hip hop,717152.5
